agents=25
map_file=cooperative_clearing_105.map
solver=het_lacam
solved=1
soc=5442
soc_lb=1698
makespan=362
makespan_lb=137
sum_of_loss=4860
comp_time=91
seed=0
checkpoints=-1,
comp_time_initial_solution=89
cost_initial_solution=4873
search_iteration=492
num_high_level_node=416
num_low_level_node=2280
fleets=0:1:1:105:105;1:3:1:35:35;2:5:2:21:21;3:7:3:15:15
agent_fleet=3,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11:(6,7),(5,8),(4,5),(4,7),(18,12),(7,14),(7,10),(3,9),(7,17),(7,11),(13,27),(10,23),(13,12),(40,54),(89,77),(77,85),(41,55),(38,18),(95,62),(41,40),(85,77),(79,40),(41,22),(91,43),(97,85),
12:(6,7),(5,8),(4,5),(4,7),(18,12),(7,14),(7,10),(3,9),(8,17),(8,11),(13,26),(10,22),(13,12),(40,55),(88,77),(76,85),(41,55),(38,19),(95,61),(41,41),(85,76),(78,40),(41,23),(90,43),(97,84),
13:(7,7),(5,8),(4,6),(4,7),(17,12),(7,13),(8,10),(3,10),(8,17),(9,11),(13,25),(10,21),(13,13),(41,55),(88,76),(75,85),(42,55),(39,19),(94,61),(41,42),(85,75),(78,41),(41,24),(89,43),(96,84),
14:(7,7),(5,8),(4,6),(4,7),(17,12),(7,13),(8,10),(3,10),(8,17),(10,11),(13,24),(10,20),(13,13),(42,55),(88,75),(74,85),(43,55),(40,19),(94,60),(41,43),(85,74),(78,42),(41,25),(89,44),(96,83),
15:(7,7),(5,8),(4,6),(4,7),(16,12),(7,13),(8,10),(3,10),(8,17),(11,11),(13,24),(10,19),(13,13),(43,55),(87,75),(74,84),(44,55),(41,19),(94,59),(41,44),(85,73),(78,43),(41,26),(88,44),(95,83),
16:(8,7),(5,7),(4,6),(4,7),(16,12),(7,12),(9,10),(3,10),(8,17),(11,12),(13,23),(11,19),(13,14),(44,55),(87,74),(74,83),(45,55),(41,20),(93,59),(41,45),(84,73),(77,43),(41,27),(87,44),(94,83),
17:(8,7),(5,7),(4,6),(4,7),(16,11),(7,12),(9,10),(3,10),(8,17),(11,13),(13,22),(12,19),(13,14),(45,55),(86,74),(73,83),(46,55),(41,21),(92,59),(41,46),(84,72),(76,43),(41,28),(86,44),(94,82),
18:(8,7),(5,7),(4,6),(4,7),(16,11),(7,12),(10,10),(3,10),(8,17),(12,13),(13,22),(13,19),(13,14),(46,55),(86,73),(73,82),(47,55),(41,22),(91,59),(41,47),(83,72),(76,44),(41,29),(85,44),(94,81),
19:(8,7),(5,7),(4,6),(4,7),(16,10),(7,12),(10,10),(3,10),(8,17),(13,13),(13,22),(13,19),(13,15),(47,55),(86,72),(72,82),(48,55),(41,23),(90,59),(41,48),(83,71),(76,45),(41,30),(85,45),(93,81),
20:(9,7),(4,7),(3,6),(4,6),(16,10),(7,12),(11,10),(3,10),(8,17),(13,14),(13,22),(13,18),(13,15),(48,55),(86,71),(72,81),(49,55),(41,24),(89,59),(41,49),(83,70),(76,46),(41,31),(85,46),(93,80),
21:(9,7),(4,7),(3,6),(4,6),(15,10),(7,11),(11,10),(3,10),(8,17),(13,15),(13,21),(13,17),(12,15),(49,55),(86,70),(71,81),(50,55),(41,25),(88,59),(41,50),(83,69),(76,47),(41,32),(84,46),(93,79),
22:(9,7),(4,7),(3,6),(4,6),(15,10),(7,11),(11,10),(3,10),(8,17),(13,16),(13,20),(14,17),(12,16),(50,55),(86,69),(71,80),(51,55),(41,26),(88,58),(41,51),(82,69),(75,47),(41,33),(83,46),(93,78),
23:(9,8),(4,7),(3,6),(4,6),(14,10),(7,10),(12,10),(3,10),(8,17),(13,15),(13,19),(15,17),(12,15),(51,55),(86,68),(70,80),(52,55),(41,27),(87,58),(42,51),(82,68),(74,47),(41,34),(82,46),(93,77),
24:(9,8),(4,7),(3,6),(4,6),(14,10),(7,10),(12,10),(3,10),(8,17),(13,15),(13,19),(16,17),(12,15),(52,55),(85,68),(69,80),(53,55),(41,28),(86,58),(42,52),(81,68),(74,48),(41,35),(82,47),(93,76),
25:(9,8),(4,7),(3,6),(4,6),(13,10),(7,10),(12,10),(3,10),(8,17),(13,15),(13,19),(17,17),(12,15),(53,55),(85,67),(69,79),(54,55),(41,29),(85,58),(42,53),(81,67),(74,49),(41,36),(82,48),(92,76),
26:(9,8),(4,7),(3,6),(4,6),(13,10),(7,10),(12,10),(3,10),(8,17),(13,15),(13,19),(18,17),(12,15),(54,55),(84,67),(68,79),(55,55),(41,30),(84,58),(42,54),(81,66),(73,49),(41,37),(82,49),(92,75),
27:(9,8),(4,7),(3,6),(4,6),(12,10),(8,10),(11,10),(3,10),(8,17),(13,15),(13,19),(17,17),(12,16),(55,55),(83,67),(67,79),(56,55),(41,31),(84,57),(42,55),(81,65),(72,49),(41,38),(82,50),(91,75),
28:(9,8),(4,7),(3,6),(4,6),(12,10),(8,10),(11,10),(3,10),(8,17),(13,15),(13,19),(17,17),(12,17),(56,55),(83,66),(67,78),(57,55),(41,32),(83,57),(43,55),(81,64),(71,49),(41,39),(81,50),(91,74),
29:(9,8),(4,7),(3,6),(4,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,16),(13,18),(17,17),(13,17),(57,55),(83,65),(67,77),(58,55),(41,33),(82,57),(44,55),(80,64),(70,49),(41,40),(80,50),(91,73),
30:(9,8),(5,7),(4,6),(4,7),(12,10),(9,10),(11,10),(3,10),(8,17),(13,15),(13,19),(17,17),(14,17),(58,55),(82,65),(67,76),(59,55),(41,34),(82,56),(45,55),(79,64),(69,49),(41,41),(79,50),(91,72),
31:(9,8),(5,7),(4,6),(4,7),(12,10),(9,10),(11,10),(3,10),(8,17),(13,15),(13,19),(17,17),(14,17),(59,55),(82,64),(67,75),(60,55),(41,35),(81,56),(46,55),(78,64),(68,49),(41,42),(79,51),(91,71),
32:(9,8),(5,7),(4,6),(4,7),(12,10),(9,10),(11,10),(3,10),(8,17),(13,15),(13,19),(17,17),(14,17),(60,55),(81,64),(67,74),(61,55),(41,36),(81,55),(47,55),(78,63),(67,49),(41,43),(78,51),(91,70),
33:(9,8),(5,7),(4,6),(4,7),(12,10),(9,10),(11,10),(3,10),(8,17),(13,15),(13,19),(17,17),(14,17),(61,55),(80,64),(66,74),(62,55),(41,37),(80,55),(48,55),(77,63),(66,49),(41,44),(77,51),(91,69),
34:(9,8),(4,7),(3,6),(4,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,16),(13,18),(17,17),(14,17),(62,55),(80,63),(66,73),(63,55),(41,38),(79,55),(49,55),(77,62),(65,49),(41,45),(77,52),(91,68),
35:(9,9),(4,7),(3,6),(4,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(63,55),(80,62),(66,72),(63,56),(41,39),(78,55),(50,55),(77,61),(64,49),(41,46),(76,52),(90,68),
36:(9,9),(4,7),(3,6),(4,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(63,56),(80,61),(66,71),(64,56),(41,40),(77,55),(51,55),(76,61),(63,49),(41,47),(76,53),(89,68),
37:(9,9),(4,7),(3,6),(4,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(64,56),(80,60),(65,71),(65,56),(41,41),(76,55),(52,55),(76,60),(62,49),(41,48),(76,54),(89,67),
38:(9,9),(4,7),(3,6),(4,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(64,57),(80,59),(65,70),(65,57),(41,42),(75,55),(53,55),(75,60),(61,49),(41,49),(76,55),(88,67),
39:(10,9),(4,7),(3,6),(4,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(64,58),(79,59),(65,69),(66,57),(41,43),(74,55),(54,55),(74,60),(60,49),(42,49),(75,55),(88,66),
40:(10,9),(4,7),(3,6),(4,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(65,58),(78,59),(64,69),(67,57),(41,44),(73,55),(55,55),(73,60),(59,49),(43,49),(74,55),(88,65),
41:(10,9),(4,7),(3,6),(4,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(65,59),(77,59),(64,68),(67,58),(41,45),(72,55),(56,55),(72,60),(58,49),(44,49),(73,55),(88,64),
42:(10,9),(4,7),(3,6),(4,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(66,59),(76,59),(63,68),(67,59),(41,46),(71,55),(57,55),(72,59),(57,49),(45,49),(72,55),(87,64),
43:(10,9),(4,7),(3,6),(4,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(66,60),(76,58),(63,67),(67,60),(41,47),(70,55),(58,55),(72,58),(56,49),(46,49),(71,55),(87,63),
44:(10,9),(4,7),(3,6),(4,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(66,61),(76,57),(63,66),(67,61),(41,48),(69,55),(59,55),(72,57),(55,49),(47,49),(70,55),(86,63),
45:(10,9),(4,7),(4,6),(5,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(66,62),(75,57),(63,65),(67,62),(41,49),(68,55),(60,55),(71,57),(54,49),(48,49),(69,55),(86,62),
46:(10,9),(4,7),(4,6),(5,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(66,63),(75,56),(63,64),(67,63),(42,49),(67,55),(61,55),(70,57),(53,49),(49,49),(68,55),(85,62),
47:(10,8),(4,7),(4,6),(5,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(67,63),(75,55),(63,63),(67,64),(43,49),(66,55),(62,55),(69,57),(52,49),(50,49),(67,55),(84,62),
48:(10,8),(4,7),(4,6),(5,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(68,63),(74,55),(63,62),(67,65),(44,49),(65,55),(63,55),(68,57),(52,49),(51,49),(66,55),(84,61),
49:(10,8),(4,7),(4,6),(5,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(69,63),(73,55),(63,61),(68,65),(45,49),(64,55),(63,56),(68,56),(53,49),(52,49),(65,55),(84,60),
50:(10,8),(4,7),(4,6),(5,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(70,63),(72,55),(63,60),(69,65),(46,49),(63,55),(63,57),(68,55),(53,50),(53,49),(64,55),(84,59),
51:(10,8),(4,7),(4,6),(5,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(70,64),(71,55),(63,59),(70,65),(47,49),(62,55),(63,58),(67,55),(52,50),(54,49),(63,55),(84,58),
52:(10,8),(4,7),(4,6),(5,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(71,64),(70,55),(63,58),(71,65),(48,49),(61,55),(64,58),(66,55),(51,50),(55,49),(62,55),(84,57),
53:(10,7),(4,7),(4,6),(5,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(71,65),(69,55),(63,57),(72,65),(49,49),(60,55),(65,58),(65,55),(50,50),(56,49),(61,55),(84,56),
54:(10,7),(4,7),(4,6),(5,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(71,66),(68,55),(63,56),(72,66),(50,49),(59,55),(65,59),(64,55),(50,50),(57,49),(60,55),(84,55),
55:(10,7),(4,7),(4,6),(5,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(71,67),(67,55),(63,56),(72,67),(51,49),(58,55),(65,60),(63,55),(50,49),(58,49),(59,55),(83,55),
56:(10,7),(4,7),(4,6),(5,6),(13,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(71,68),(66,55),(63,55),(73,67),(52,49),(57,55),(66,60),(63,54),(49,49),(59,49),(58,55),(82,55),
57:(10,7),(4,7),(4,6),(5,6),(13,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(71,69),(65,55),(62,55),(74,67),(53,49),(56,55),(66,61),(62,54),(48,49),(60,49),(57,55),(81,55),
58:(10,7),(4,7),(4,6),(5,6),(13,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(71,70),(64,55),(61,55),(74,68),(54,49),(55,55),(67,61),(61,54),(47,49),(61,49),(56,55),(80,55),
59:(10,7),(4,7),(4,6),(5,6),(13,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(72,70),(63,55),(60,55),(74,69),(55,49),(54,55),(67,62),(60,54),(46,49),(62,49),(55,55),(79,55),
60:(10,7),(4,7),(4,6),(5,6),(13,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(73,70),(62,55),(59,55),(75,69),(56,49),(53,55),(68,62),(60,53),(45,49),(63,49),(54,55),(78,55),
61:(10,7),(4,7),(4,6),(5,6),(13,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(73,71),(61,55),(58,55),(75,70),(57,49),(52,55),(68,63),(60,52),(44,49),(63,48),(53,55),(77,55),
62:(10,8),(4,7),(4,6),(5,6),(13,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(73,72),(60,55),(57,55),(75,71),(58,49),(51,55),(68,64),(60,51),(43,49),(64,48),(52,55),(76,55),
63:(10,8),(4,7),(4,6),(5,6),(13,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(74,72),(59,55),(56,55),(76,71),(59,49),(50,55),(68,65),(60,50),(42,49),(65,48),(51,55),(75,55),
64:(10,8),(4,7),(4,6),(5,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(74,73),(58,55),(55,55),(77,71),(59,49),(49,55),(69,65),(60,49),(41,49),(65,47),(50,55),(74,55),
65:(9,8),(4,8),(4,7),(4,6),(12,10),(9,10),(11,10),(3,10),(8,17),(13,17),(13,18),(17,17),(14,17),(75,73),(57,55),(54,55),(78,71),(58,49),(48,55),(69,66),(59,49),(41,48),(66,47),(49,55),(73,55),
66:(9,8),(4,8),(4,7),(4,6),(13,10),(9,10),(12,10),(3,10),(8,17),(13,17),(13,18),(18,17),(14,17),(75,74),(56,55),(53,55),(78,72),(58,50),(47,55),(69,67),(58,49),(41,47),(67,47),(48,55),(72,55),
67:(9,8),(4,8),(4,7),(4,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,75),(55,55),(52,55),(79,72),(58,49),(46,55),(70,67),(57,49),(40,47),(68,47),(47,55),(71,55),
68:(9,8),(4,7),(4,6),(3,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,76),(54,55),(51,55),(79,73),(59,49),(45,55),(71,67),(56,49),(39,47),(68,46),(46,55),(70,55),
69:(9,8),(4,7),(4,6),(3,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,77),(53,55),(50,55),(80,73),(60,49),(44,55),(72,67),(55,49),(39,46),(68,45),(45,55),(69,55),
70:(9,8),(4,7),(4,6),(3,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,78),(52,55),(49,55),(81,73),(61,49),(43,55),(72,68),(54,49),(39,45),(69,45),(44,55),(68,55),
71:(9,8),(4,7),(4,5),(4,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,79),(51,55),(48,55),(81,74),(62,49),(42,55),(73,68),(53,49),(39,44),(69,44),(43,55),(67,55),
72:(9,8),(4,7),(4,5),(4,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,80),(50,55),(47,55),(82,74),(63,49),(41,55),(73,69),(52,49),(39,43),(70,44),(42,55),(66,55),
73:(9,8),(4,7),(4,5),(4,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,81),(49,55),(46,55),(83,74),(63,48),(41,56),(73,70),(51,49),(39,42),(70,43),(41,55),(65,55),
74:(9,8),(4,7),(4,6),(5,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,82),(48,55),(45,55),(84,74),(64,48),(41,57),(73,71),(50,49),(39,41),(70,42),(41,56),(64,55),
75:(9,8),(4,7),(4,6),(5,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,83),(47,55),(44,55),(85,74),(64,47),(40,57),(74,71),(49,49),(39,40),(71,42),(41,57),(63,55),
76:(9,8),(4,7),(4,6),(5,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,84),(46,55),(43,55),(85,75),(65,47),(39,57),(74,72),(48,49),(39,39),(72,42),(40,57),(62,55),
77:(9,8),(4,7),(4,6),(5,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(45,55),(42,55),(86,75),(65,46),(39,58),(75,72),(47,49),(39,38),(72,41),(40,58),(61,55),
78:(9,8),(4,7),(4,6),(5,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(44,55),(41,55),(86,76),(66,46),(38,58),(75,73),(46,49),(39,37),(72,40),(39,58),(60,55),
79:(9,8),(4,7),(4,6),(5,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(43,55),(40,55),(87,76),(66,45),(37,58),(76,73),(45,49),(39,36),(73,40),(38,58),(59,55),
80:(9,8),(4,7),(4,6),(5,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(42,55),(40,56),(87,77),(67,45),(37,59),(77,73),(44,49),(39,35),(74,40),(37,58),(58,55),
81:(9,8),(4,7),(4,6),(5,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(41,55),(39,56),(88,77),(68,45),(36,59),(78,73),(43,49),(39,34),(75,40),(37,59),(57,55),
82:(9,8),(4,7),(4,6),(5,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(41,56),(39,57),(88,78),(68,44),(35,59),(79,73),(42,49),(39,33),(76,40),(37,60),(56,55),
83:(9,8),(4,7),(4,6),(5,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(40,56),(39,58),(89,78),(68,43),(34,59),(80,73),(41,49),(39,32),(76,39),(37,61),(55,55),
84:(9,8),(4,8),(4,7),(4,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(40,57),(39,59),(90,78),(68,42),(35,59),(81,73),(41,48),(39,31),(76,38),(37,62),(54,55),
85:(9,8),(4,8),(4,7),(4,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(40,58),(39,60),(90,79),(69,42),(35,60),(82,73),(40,48),(39,30),(76,37),(36,62),(53,55),
86:(9,8),(4,8),(4,7),(4,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(39,58),(39,61),(91,79),(69,41),(35,61),(83,73),(39,48),(39,29),(77,37),(35,62),(52,55),
87:(9,8),(4,7),(4,6),(3,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(39,59),(39,62),(92,79),(69,40),(34,61),(84,73),(38,48),(39,28),(78,37),(34,62),(51,55),
88:(9,8),(4,7),(4,6),(3,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(39,60),(39,63),(93,79),(70,40),(34,62),(85,73),(37,48),(39,27),(79,37),(33,62),(50,55),
89:(9,8),(4,7),(4,6),(3,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(39,61),(39,64),(93,80),(71,40),(34,63),(86,73),(37,47),(39,26),(80,37),(32,62),(49,55),
90:(9,8),(4,7),(4,5),(4,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(38,61),(39,65),(94,80),(72,40),(34,64),(87,73),(36,47),(39,25),(81,37),(32,63),(48,55),
91:(9,8),(4,7),(4,5),(4,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(37,61),(39,66),(94,81),(72,39),(34,65),(88,73),(36,46),(39,24),(82,37),(32,64),(47,55),
92:(9,8),(4,7),(4,5),(4,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(37,62),(39,67),(95,81),(72,38),(34,66),(89,73),(35,46),(39,23),(83,37),(31,64),(46,55),
93:(9,8),(4,7),(5,5),(4,6),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(37,63),(39,68),(96,81),(72,37),(33,66),(90,73),(35,45),(39,22),(84,37),(30,64),(45,55),
94:(9,8),(4,8),(5,5),(4,7),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(37,64),(39,69),(96,82),(72,36),(32,66),(91,73),(34,45),(39,21),(85,37),(30,65),(44,55),
95:(9,8),(4,8),(5,5),(4,7),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(37,65),(39,70),(97,82),(73,36),(32,67),(92,73),(33,45),(39,20),(86,37),(29,65),(43,55),
96:(9,8),(4,8),(5,6),(4,7),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(37,66),(39,71),(98,82),(74,36),(31,67),(93,73),(32,45),(39,19),(87,37),(28,65),(42,55),
97:(9,8),(5,8),(5,6),(4,7),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(37,67),(39,72),(99,82),(74,35),(31,68),(94,73),(31,45),(39,18),(88,37),(27,65),(41,55),
98:(9,8),(5,8),(5,6),(4,7),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(37,68),(39,73),(100,82),(75,35),(31,69),(95,73),(31,44),(39,17),(89,37),(27,66),(41,55),
99:(9,8),(5,8),(5,6),(4,7),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(37,69),(39,74),(100,83),(75,34),(31,70),(96,73),(31,43),(39,17),(90,37),(27,67),(41,55),
100:(9,8),(5,9),(5,6),(4,7),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(37,70),(39,75),(100,84),(75,33),(31,71),(97,73),(31,42),(39,17),(91,37),(27,68),(41,56),
101:(9,8),(5,9),(5,6),(4,7),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(37,71),(39,76),(100,85),(75,32),(30,71),(98,73),(31,41),(39,17),(92,37),(26,68),(41,57),
102:(9,8),(5,9),(5,6),(4,7),(13,10),(10,10),(12,10),(3,10),(8,17),(14,17),(13,17),(19,17),(15,17),(75,85),(37,72),(39,77),(100,86),(75,31),(30,72),(99,73),(31,40),(39,17),(93,37),(25,68),(41,58),
